timestamp,open,high,low,close,volume
2026-04-02T09:15:00,210.0,210.0,13.9,16.0,1660920
2026-04-02T09:16:00,15.8,17.8,13.45,16.9,1447600
2026-04-02T09:17:00,17.4,19.3,15.8,16.95,1007340
2026-04-02T09:18:00,16.8,16.8,13.5,14.05,983380
2026-04-02T09:19:00,13.85,13.85,12.85,13.2,658640
2026-04-02T09:20:00,13.3,13.3,11.65,11.95,748840
2026-04-02T09:21:00,11.95,12.0,11.4,11.9,594960
2026-04-02T09:22:00,11.9,11.95,10.7,10.85,792560
2026-04-02T09:23:00,11.0,12.9,10.65,11.95,868040
2026-04-02T09:24:00,12.0,12.75,11.85,12.65,574580
2026-04-02T09:25:00,12.8,13.9,12.35,12.9,806220
2026-04-02T09:26:00,12.9,13.1,10.85,11.3,620780
2026-04-02T09:27:00,11.25,11.95,10.6,11.65,475280
2026-04-02T09:28:00,11.55,11.6,10.7,10.85,358620
2026-04-02T09:29:00,10.75,11.1,10.2,10.7,503100
2026-04-02T09:30:00,10.75,13.4,10.7,13.1,688240
2026-04-02T09:31:00,13.35,14.95,12.6,12.6,948940
2026-04-02T09:32:00,12.45,13.85,12.45,13.0,641720
2026-04-02T09:33:00,13.1,13.25,11.9,12.45,463580
2026-04-02T09:34:00,12.4,14.3,11.9,13.9,415300
2026-04-02T09:35:00,13.85,13.9,12.7,13.75,389580
2026-04-02T09:36:00,13.3,15.9,12.6,15.25,769960
2026-04-02T09:37:00,15.3,17.7,15.2,16.15,1297760
2026-04-02T09:38:00,16.15,16.55,14.3,15.7,715620
2026-04-02T09:39:00,15.8,15.8,12.2,12.6,1405540
2026-04-02T09:40:00,12.6,13.05,11.75,12.8,647320
2026-04-02T09:41:00,13.05,15.0,12.9,13.9,644240
2026-04-02T09:42:00,13.65,13.8,11.65,12.3,580140
2026-04-02T09:43:00,12.3,12.9,11.45,12.1,453720
2026-04-02T09:44:00,12.1,12.5,11.65,12.35,305880
2026-04-02T09:45:00,12.55,13.7,12.3,13.55,452300
2026-04-02T09:46:00,12.6,12.6,11.5,11.6,528340
2026-04-02T09:47:00,11.4,11.9,11.3,11.4,388600
2026-04-02T09:48:00,11.45,11.6,10.3,10.5,600640
2026-04-02T09:49:00,10.45,10.7,10.15,10.6,314780
2026-04-02T09:50:00,10.65,11.3,10.35,10.75,282540
2026-04-02T09:51:00,10.65,10.85,10.1,10.4,267420
2026-04-02T09:52:00,10.4,10.5,9.7,9.95,534100
2026-04-02T09:53:00,9.95,10.0,9.6,9.9,503320
2026-04-02T09:54:00,10.05,10.15,9.5,9.7,366080
2026-04-02T09:55:00,9.75,9.75,9.05,9.55,385920
2026-04-02T09:56:00,9.55,9.95,9.45,9.5,349020
2026-04-02T09:57:00,9.55,9.55,9.2,9.25,238380
2026-04-02T09:58:00,9.3,9.35,8.8,9.15,417180
2026-04-02T09:59:00,9.2,9.2,8.75,8.85,409740
2026-04-02T10:00:00,8.85,8.95,8.3,8.75,723300
2026-04-02T10:01:00,8.8,9.4,8.7,9.25,532980
2026-04-02T10:02:00,9.3,9.3,8.75,8.9,265680
2026-04-02T10:03:00,9.0,9.15,8.4,8.55,313220
2026-04-02T10:04:00,8.4,8.75,8.35,8.65,222880
2026-04-02T10:05:00,8.6,8.7,8.45,8.5,236240
2026-04-02T10:06:00,8.6,8.6,8.0,8.05,344700
2026-04-02T10:07:00,8.05,8.35,8.05,8.3,293120
2026-04-02T10:08:00,8.25,8.3,7.7,7.9,466320
2026-04-02T10:09:00,7.8,8.05,7.8,7.85,260840
2026-04-02T10:10:00,7.9,8.05,7.8,7.9,249260
2026-04-02T10:11:00,7.9,8.0,7.8,7.85,328860
2026-04-02T10:12:00,7.9,8.1,7.75,7.8,277560
2026-04-02T10:13:00,7.85,8.6,7.75,8.55,331780
2026-04-02T10:14:00,8.6,9.65,8.6,9.3,586980
2026-04-02T10:15:00,9.35,9.35,8.4,8.55,414740
2026-04-02T10:16:00,8.55,8.55,7.75,7.75,567700
2026-04-02T10:17:00,7.75,7.8,7.15,7.5,459500
2026-04-02T10:18:00,7.5,7.95,7.2,7.8,450260
2026-04-02T10:19:00,7.8,7.8,7.3,7.7,314180
2026-04-02T10:20:00,7.7,8.45,7.55,8.4,474280
2026-04-02T10:21:00,8.35,8.4,7.4,7.5,530200
2026-04-02T10:22:00,7.5,7.55,7.0,7.15,412460
2026-04-02T10:23:00,7.1,7.25,6.55,6.8,395200
2026-04-02T10:24:00,6.85,6.95,6.7,6.8,259200
2026-04-02T10:25:00,6.85,7.3,6.85,7.3,273460
2026-04-02T10:26:00,7.2,7.75,7.05,7.45,305140
2026-04-02T10:27:00,7.45,7.75,7.45,7.65,274780
2026-04-02T10:28:00,7.65,7.65,7.05,7.35,239780
2026-04-02T10:29:00,7.3,7.5,7.3,7.4,242060
2026-04-02T10:30:00,7.4,7.65,6.9,7.4,344460
2026-04-02T10:31:00,7.3,7.85,7.25,7.7,340200
2026-04-02T10:32:00,7.8,7.95,7.05,7.15,593940
2026-04-02T10:33:00,7.15,7.65,6.75,6.75,456780
